"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"2877","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",7,"11th",250873,"Private",56
"2878","<=50K","United-States",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",4,"7th-8th",407930,"Private",31
"2879","<=50K","United-States",40,0,0,"Male","White","Other-relative","Other-service","Never-married",7,"11th",148187,"Private",22
"2880","<=50K","United-States",40,0,0,"Male","White","Other-relative","Handlers-cleaners","Never-married",9,"HS-grad",159322,"Private",31
"2881","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Separated",10,"Some-college",334368,"Private",28
"2882","<=50K","United-States",40,0,0,"Male","Black","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",196328,"Private",53
"2883",">50K","United-States",50,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",14,"Masters",270842,"Private",45
"2884","<=50K","United-States",10,0,0,"Male","Black","Unmarried","Craft-repair","Widowed",1,"Preschool",235079,"Private",71
"2885","<=50K","United-States",40,0,0,"Female","White","Unmarried","?","Widowed",9,"HS-grad",327154,"?",65
"2886",">50K","United-States",50,0,7298,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",188391,"Private",39
"2887","<=50K","United-States",40,0,0,"Female","White","Wife","Sales","Married-AF-spouse",9,"HS-grad",30559,"Federal-gov",19
"2888","<=50K","United-States",40,0,0,"Female","White","Unmarried","Prof-specialty","Divorced",13,"Bachelors",255098,"Local-gov",34
"2889","<=50K","United-States",45,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",248010,"Private",36
"2890","<=50K","United-States",40,0,0,"Female","White","Own-child","Other-service","Married-spouse-absent",9,"HS-grad",174515,"Private",40
"2891","<=50K","Puerto-Rico",40,0,0,"Female","White","Own-child","Adm-clerical","Separated",10,"Some-college",171956,"Private",90
"2892","<=50K","United-States",16,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",15,"Prof-school",193130,"Private",56
"2893","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",9,"HS-grad",108670,"Private",21
"2894",">50K","United-States",45,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",186172,"Private",48
"2895","<=50K","United-States",27,0,0,"Female","White","Unmarried","Adm-clerical","Separated",10,"Some-college",348854,"Private",45
"2896",">50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",271828,"Private",46
"2897","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Other-service","Separated",6,"10th",148606,"Private",64
"2898","<=50K","Taiwan",40,0,0,"Male","Asian-Pac-Islander","Own-child","Prof-specialty","Never-married",14,"Masters",123983,"Local-gov",29
"2899","<=50K","Germany",30,0,0,"Female","White","Unmarried","Tech-support","Divorced",9,"HS-grad",24896,"Private",22
"2900",">50K","Italy",48,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",573583,"Private",47
"2901",">50K","United-States",75,2392,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",106175,"Self-emp-inc",67
"2902","<=50K","United-States",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",307767,"Private",43
"2903","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",200574,"Private",42
"2904","<=50K","United-States",50,1672,0,"Male","White","Husband","Other-service","Married-civ-spouse",10,"Some-college",59083,"Private",31
"2905","<=50K","United-States",40,0,0,"Female","White","Unmarried","Other-service","Divorced",7,"11th",358056,"Private",53
"2906","<=50K","United-States",5,0,2062,"Female","Black","Not-in-family","Priv-house-serv","Widowed",5,"9th",114670,"Private",81
"2907","<=50K","United-States",40,1138,0,"Female","White","Own-child","Adm-clerical","Divorced",9,"HS-grad",262042,"Local-gov",33
"2908","<=50K","United-States",8,0,0,"Female","White","Own-child","Other-service","Never-married",8,"12th",206010,"Private",17
"2909",">50K","?",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",15,"Prof-school",183869,"Self-emp-inc",55
"2910","<=50K","United-States",30,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",159001,"Private",28
"2911","<=50K","United-States",40,0,0,"Female","White","Own-child","Sales","Never-married",10,"Some-college",155818,"Private",24
"2912","<=50K","United-States",45,0,0,"Female","White","Unmarried","Adm-clerical","Separated",9,"HS-grad",96055,"Private",40
"2913","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",14,"Masters",131776,"Local-gov",30
"2914","<=50K","United-States",40,0,0,"Female","White","Unmarried","Machine-op-inspct","Never-married",7,"11th",228613,"Private",24
"2915","<=50K","United-States",40,0,0,"Female","White","Wife","Sales","Married-civ-spouse",14,"Masters",198163,"Private",26
"2916","<=50K","United-States",38,0,0,"Female","White","Unmarried","Sales","Divorced",10,"Some-college",37028,"Private",38
"2917",">50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",9,"HS-grad",177304,"Private",30
"2918","<=50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",144064,"Private",33
"2919",">50K","United-States",60,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",146659,"Private",40
"2920","<=50K","United-States",98,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",26904,"Self-emp-not-inc",63
"2921","<=50K","United-States",36,0,0,"Male","White","Other-relative","Craft-repair","Never-married",4,"7th-8th",238917,"Private",23
"2922","<=50K","United-States",40,0,0,"Male","Black","Unmarried","Craft-repair","Divorced",9,"HS-grad",170148,"Private",56
"2923","<=50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",11,"Assoc-voc",27821,"Self-emp-not-inc",42
"2924","<=50K","Canada",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",220460,"Private",40
"2925",">50K","United-States",40,1902,0,"Female","White","Wife","Sales","Married-civ-spouse",12,"Assoc-acdm",101320,"Private",49
"2926","<=50K","?",40,0,0,"Male","Asian-Pac-Islander","Not-in-family","Craft-repair","Married-spouse-absent",9,"HS-grad",173858,"Private",35
"2927","<=50K","United-States",35,0,0,"Female","Black","Own-child","Machine-op-inspct","Divorced",9,"HS-grad",91048,"Private",52
"2928","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",13,"Bachelors",298696,"Private",28
"2929","<=50K","United-States",70,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",6,"10th",207202,"Private",35
"2930","<=50K","United-States",5,0,0,"Female","White","Own-child","?","Never-married",10,"Some-college",230397,"?",21
"2931","<=50K","United-States",35,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",180599,"Self-emp-not-inc",43
"2932","<=50K","United-States",2,0,0,"Female","White","Unmarried","?","Never-married",11,"Assoc-voc",199046,"?",32
"2933",">50K","Italy",50,0,0,"Male","White","Own-child","Prof-specialty","Never-married",15,"Prof-school",132686,"Self-emp-not-inc",29
"2934","<=50K","United-States",25,0,0,"Male","White","Own-child","Machine-op-inspct","Never-married",13,"Bachelors",240063,"Private",23
"2935","<=50K","United-States",48,1740,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",10,"Some-college",177705,"Local-gov",50
"2936","<=50K","United-States",40,0,0,"Male","Black","Own-child","Other-service","Never-married",10,"Some-college",511361,"Private",34
"2937","<=50K","United-States",40,0,0,"Male","White","Own-child","Other-service","Never-married",9,"HS-grad",89397,"Private",19
"2938","<=50K","United-States",40,0,0,"Female","Black","Wife","Machine-op-inspct","Married-civ-spouse",7,"11th",239439,"Private",47
"2939","<=50K","United-States",40,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",10,"Some-college",36989,"Self-emp-not-inc",37
"2940","<=50K","United-States",35,0,0,"Female","Black","Unmarried","Sales","Never-married",9,"HS-grad",76978,"Private",25
"2941",">50K","United-States",35,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",200068,"Private",75
"2942","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",454941,"Private",24
"2943","<=50K","United-States",20,0,0,"Male","Asian-Pac-Islander","Own-child","Tech-support","Never-married",13,"Bachelors",107218,"State-gov",28
"2944","<=50K","United-States",16,0,0,"Female","White","Own-child","Other-service","Never-married",7,"11th",182070,"Local-gov",17
"2945","<=50K","United-States",40,0,0,"Male","Black","Own-child","Craft-repair","Never-married",9,"HS-grad",176360,"Private",31
"2946","<=50K","Mexico",35,0,0,"Female","White","Other-relative","Other-service","Never-married",1,"Preschool",452405,"Private",31
"2947","<=50K","United-States",10,0,0,"Male","White","Own-child","?","Never-married",9,"HS-grad",297396,"?",18
"2948",">50K","United-States",55,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",84790,"Private",45
"2949","<=50K","United-States",42,0,0,"Male","White","Own-child","Craft-repair","Never-married",9,"HS-grad",186787,"Private",31
"2950",">50K","United-States",42,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",169662,"Private",27
"2951","<=50K","United-States",38,1669,0,"Female","Black","Unmarried","Exec-managerial","Widowed",10,"Some-college",125933,"Private",48
"2952","<=50K","United-States",22,0,0,"Female","White","Wife","?","Married-civ-spouse",9,"HS-grad",35448,"?",22
"2953","<=50K","United-States",30,0,0,"Male","Black","Husband","Protective-serv","Married-civ-spouse",13,"Bachelors",225548,"Private",34
"2954","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Machine-op-inspct","Never-married",9,"HS-grad",240842,"Private",26
"2955","<=50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",103931,"Private",53
"2956",">50K","United-States",35,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",232618,"Private",60
"2957","<=50K","United-States",50,0,0,"Female","White","Unmarried","Prof-specialty","Separated",14,"Masters",288548,"Local-gov",49
"2958","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",10,"Some-college",220609,"Private",40
"2959","<=50K","United-States",80,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",6,"10th",26145,"Self-emp-inc",48
"2960","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",268525,"Private",23
"2961","<=50K","United-States",10,0,0,"Male","Black","Not-in-family","?","Widowed",4,"7th-8th",133758,"?",68
"2962",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",11,"Assoc-voc",121264,"Private",42
"2963","<=50K","United-States",85,0,0,"Male","White","Own-child","Farming-fishing","Never-married",9,"HS-grad",29814,"Self-emp-not-inc",37
"2964","<=50K","United-States",45,0,0,"Female","White","Own-child","Craft-repair","Never-married",9,"HS-grad",193701,"Private",27
"2965",">50K","United-States",44,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",183279,"Private",38
"2966","<=50K","Ireland",35,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",163942,"Private",27
"2967","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Widowed",9,"HS-grad",188612,"Private",75
"2968",">50K","United-States",52,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",102771,"Self-emp-inc",49
"2969","<=50K","United-States",20,0,0,"Male","White","Not-in-family","Sales","Never-married",10,"Some-college",85625,"Private",27
"2970","<=50K","Mexico",50,0,0,"Male","White","Not-in-family","Farming-fishing","Never-married",13,"Bachelors",245090,"Self-emp-not-inc",36
"2971",">50K","United-States",45,0,3103,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",131239,"Private",36
"2972","<=50K","United-States",35,0,0,"Male","White","Own-child","Handlers-cleaners","Divorced",9,"HS-grad",182074,"Private",35
"2973",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",187046,"Private",36
"2974","<=50K","United-States",40,0,0,"Male","Black","Husband","Craft-repair","Married-civ-spouse",7,"11th",90624,"Private",53
"2975","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Adm-clerical","Never-married",10,"Some-college",37933,"Private",27
"2976","<=50K","United-States",35,0,3325,"Male","White","Not-in-family","Craft-repair","Divorced",9,"HS-grad",182177,"Private",34
"2977",">50K","United-States",44,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",716416,"Private",61
"2978","<=50K","United-States",56,0,0,"Male","White","Unmarried","Machine-op-inspct","Divorced",9,"HS-grad",190562,"Private",29
"2979","<=50K","United-States",35,0,0,"Female","Black","Unmarried","Adm-clerical","Divorced",10,"Some-college",141583,"State-gov",40
"2980",">50K","United-States",40,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",14,"Masters",98941,"Private",37
"2981","<=50K","United-States",30,0,0,"Male","White","Other-relative","Handlers-cleaners","Never-married",5,"9th",201729,"Private",22
"2982","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",175485,"Self-emp-inc",43
"2983","<=50K","United-States",30,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",149168,"Self-emp-not-inc",55
"2984","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",10,"Some-college",115971,"Private",28
"2985","<=50K","United-States",30,0,0,"Female","White","Own-child","Other-service","Never-married",13,"Bachelors",161708,"Private",23
"2986",">50K","United-States",40,0,0,"Male","Black","Husband","Craft-repair","Married-civ-spouse",7,"11th",244903,"Local-gov",64
"2987","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Handlers-cleaners","Never-married",10,"Some-college",155664,"Private",46
"2988","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Never-married",10,"Some-college",112754,"Private",29
"2989","<=50K","India",48,0,0,"Male","Asian-Pac-Islander","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",178385,"Private",44
"2990","<=50K","United-States",25,0,0,"Male","White","Own-child","Prof-specialty","Never-married",10,"Some-college",44064,"Private",20
"2991","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Sales","Divorced",10,"Some-college",120939,"Self-emp-not-inc",62
"2992","<=50K","Columbia",35,0,0,"Female","White","Unmarried","Exec-managerial","Never-married",11,"Assoc-voc",165134,"Private",49
"2993","<=50K","United-States",40,0,0,"Female","Amer-Indian-Eskimo","Wife","Farming-fishing","Married-civ-spouse",6,"10th",100405,"Private",29
"2994","<=50K","Japan",60,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",361888,"Self-emp-not-inc",35
"2995","<=50K","United-States",30,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",7,"11th",167864,"Local-gov",39
"2996","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",13,"Bachelors",202950,"Private",39
"2997","<=50K","United-States",32,0,0,"Female","White","Other-relative","Machine-op-inspct","Divorced",9,"HS-grad",218188,"Private",37
"2998","<=50K","Mexico",30,0,2829,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",234962,"Private",38
"2999","<=50K","United-States",8,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",177226,"?",72
"3000","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",4,"7th-8th",259931,"Private",31
